filing_date,company_name,ticker,insider_name,job_title,trade_type,price,quantity_traded,final_shares_owned,change_in_shares_owned,value_of_shares_traded
2007-04-24,UNITEDHEALTH GROUP INC,UNH,MUNDINGER MARY ONEIL,,S,52.61,-12000.0,32000.0,-37.5,-631320.0
2007-04-24,UNITEDHEALTH GROUP INC,UNH,KEAN THOMAS H,,S,52.5,-3500.0,47100.0,-7.43099787685775,-183750.0
2007-04-27,UNITEDHEALTH GROUP INC,UNH,RANGEN ERIC S,Sr VP & Chief Acctg Officer,P,53.23,1000.0,1000.0,100.0,53230.0
2007-04-27,UNITEDHEALTH GROUP INC,UNH,RANGEN ERIC S,Sr VP & Chief Acctg Officer,P,53.22,20.0,20.0,100.0,1064.4
2007-04-27,UNITEDHEALTH GROUP INC,UNH,RANGEN ERIC S,Sr VP & Chief Acctg Officer,P,53.16,20.0,20.0,100.0,1063.1999999999998
2007-05-02,UNITEDHEALTH GROUP INC,UNH,RYAN ROBERT L,,S,52.5,-4000.0,91400.0,-4.3763676148796495,-210000.0
2007-05-02,UNITEDHEALTH GROUP INC,UNH,RYAN ROBERT L,,S,52.52,-3000.0,88400.0,-3.3936651583710407,-157560.0
2007-05-02,UNITEDHEALTH GROUP INC,UNH,RYAN ROBERT L,,S,52.56,-6200.0,38700.0,-16.020671834625322,-325872.0
2007-05-02,UNITEDHEALTH GROUP INC,UNH,RYAN ROBERT L,,S,52.66,-100.0,8386.0,-1.1924636298592892,-5266.0
2007-05-02,UNITEDHEALTH GROUP INC,UNH,RYAN ROBERT L,,S,52.53,-6300.0,82100.0,-7.673568818514006,-330939.0
2007-05-02,UNITEDHEALTH GROUP INC,UNH,RYAN ROBERT L,,S,52.55,-32600.0,44900.0,-72.60579064587974,-1713130.0
2007-05-02,UNITEDHEALTH GROUP INC,UNH,RYAN ROBERT L,,S,52.6,-8800.0,20700.0,-42.51207729468599,-462880.0
2007-05-02,UNITEDHEALTH GROUP INC,UNH,RYAN ROBERT L,,S,52.65,-400.0,8486.0,-4.71364600518501,-21060.0
2007-05-02,UNITEDHEALTH GROUP INC,UNH,RYAN ROBERT L,,S,52.62,-1914.0,8886.0,-21.539500337609724,-100714.68
2007-05-02,UNITEDHEALTH GROUP INC,UNH,RYAN ROBERT L,,S,52.61,-9900.0,10800.0,-91.66666666666666,-520839.0
2007-05-02,UNITEDHEALTH GROUP INC,UNH,RYAN ROBERT L,,S,52.57,-9200.0,29500.0,-31.186440677966104,-483644.0
2007-05-02,UNITEDHEALTH GROUP INC,UNH,RYAN ROBERT L,,S,52.67,-386.0,8000.0,-4.825,-20330.62
2007-05-02,UNITEDHEALTH GROUP INC,UNH,RYAN ROBERT L,,S,52.54,-4600.0,77500.0,-5.935483870967742,-241684.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.55,-8400.0,2859900.0,-0.29371656351620684,-458220.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.69,-135.0,2798500.0,-0.004824012864034304,-7383.15
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.88,-400.0,2793700.0,-0.014317929627375882,-21952.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.86,-400.0,2794100.0,-0.014315879889767727,-21944.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.79,-800.0,2794500.0,-0.02862766147790302,-43832.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.76,-400.0,2796000.0,-0.014306151645207441,-21904.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.74,-500.0,2796400.0,-0.017880131597768557,-27370.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.73,-400.0,2796900.0,-0.014301548142586435,-21892.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.71,-400.0,2798100.0,-0.01429541474572031,-21884.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.89,-400.0,2793300.0,-0.014319979952028068,-21956.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.57,-7900.0,2838600.0,-0.2783062072852815,-431103.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.58,-8200.0,2830400.0,-0.289711701526286,-447556.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.78,-700.0,2795300.0,-0.025042034844202768,-38346.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.72,-800.0,2797300.0,-0.028599006184535085,-43776.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.63,-4065.0,2806035.0,-0.14486633274353314,-222070.95
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.64,-1200.0,2804835.0,-0.04278326532576782,-65568.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.65,-2418.0,2802417.0,-0.08628266243032354,-132143.69999999998
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.66,-700.0,2801717.0,-0.02498467903788998,-38262.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.67,-1082.0,2800635.0,-0.03863409548191749,-59152.94
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.68,-2000.0,2798635.0,-0.07146340984086885,-109360.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.62,-1200.0,2810100.0,-0.042703106651008856,-65544.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.61,-2183.0,2811300.0,-0.07765090883221286,-119213.63
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.6,-6317.0,2813483.0,-0.2245259701231534,-344908.2
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.59,-10600.0,2819800.0,-0.37591318533229306,-578654.0
2007-05-31,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,54.56,-13400.0,2846500.0,-0.47075355699982435,-731104.0
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.7,-462.0,2764454.0,-0.016712160882402096,-23885.4
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.73,-1154.0,2763070.0,-0.04176513805296283,-59696.42
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.61,-2077.0,2780300.0,-0.07470416861489768,-107193.97
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.74,-2540.0,2760530.0,-0.09201131666745153,-131419.6
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.8,-2508.0,2752254.0,-0.0911253103819633,-129914.4
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.76,-461.0,2759146.0,-0.01670806836608139,-23861.36
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.77,-1384.0,2757762.0,-0.05018562152934154,-71649.68000000001
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.79,-3000.0,2754762.0,-0.10890232985644496,-155370.0
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.69,-3693.0,2764916.0,-0.13356644469488405,-190891.16999999998
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.81,-1154.0,2751100.0,-0.04194685762058813,-59788.740000000005
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.83,-1154.0,2749946.0,-0.04196446039304044,-59811.82
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.75,-923.0,2759607.0,-0.03344679151777771,-47765.25
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.68,-1693.0,2768609.0,-0.06114984094901085,-87494.24
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.51,-539.0,2787685.0,-0.019335039647592894,-27763.89
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.48,-1154.0,2792146.0,-0.041330216972894684,-59407.92
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.49,-1384.0,2790762.0,-0.04959219023334846,-71262.16
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.5,-2538.0,2788224.0,-0.09102568516733232,-130707.0
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.54,-1846.0,2785839.0,-0.06626370009178564,-95142.84
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.58,-462.0,2785377.0,-0.01658662364197019,-23829.96
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,52.0,-5031.0,2743300.0,-0.18339226479058068,-261612.0
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.71,-230.0,2764224.0,-0.008320599198907179,-11893.300000000001
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.51,-161.0,130563.0,-0.1233121175218094,-8293.11
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.61,-623.0,128348.0,-0.48539907127497117,-32153.03
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.6,-622.0,128971.0,-0.4822789619371797,-32095.2
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.59,-278.0,129593.0,-0.21451775944688367,-14342.02
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.86,-462.0,2749484.0,-0.0168031528825045,-23959.32
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.67,-5000.0,2770302.0,-0.18048573765603895,-258350.0
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.94,-1153.0,2748331.0,-0.04195273422306119,-59886.82
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.69,-1107.0,123732.0,-0.8946755891766075,-57220.829999999994
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.6,-2078.0,2782377.0,-0.07468434363855078,-107224.8
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.74,-760.0,122418.0,-0.6208237350716398,-39322.4
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.81,-346.0,119588.0,-0.2893266882964846,-17926.260000000002
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.65,-923.0,2777146.0,-0.033235559095560696,-47672.95
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.66,-1844.0,2775302.0,-0.06644321951268728,-95261.04
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.62,-461.0,127887.0,-0.36047448137809157,-23796.82
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.64,-208.0,127679.0,-0.16290854408320868,-10741.12
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.65,-277.0,127402.0,-0.2174220184926453,-14307.05
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.67,-1500.0,125346.0,-1.196687568809535,-77505.0
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.68,-507.0,124839.0,-0.4061230865354577,-26201.76
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.7,-138.0,123594.0,-0.11165590562648671,-7134.6
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.71,-70.0,123524.0,-0.056669149315112854,-3619.7000000000003
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.64,-692.0,2778069.0,-0.02490938849970969,-35734.88
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.73,-346.0,123178.0,-0.28089431554336,-17898.579999999998
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.75,-277.0,122141.0,-0.22678707395551043,-14334.75
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.76,-139.0,122002.0,-0.11393255848264783,-7194.639999999999
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.77,-416.0,121586.0,-0.3421446548122317,-21536.32
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.79,-900.0,120686.0,-0.7457368708880897,-46611.0
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.8,-752.0,119934.0,-0.6270115230043191,-38953.6
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.83,-346.0,119242.0,-0.290166216601533,-17933.18
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.86,-138.0,119104.0,-0.11586512627619559,-7156.68
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.94,-347.0,118757.0,-0.29219330228954926,-18023.18
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,52.0,-1509.0,117248.0,-1.2870155567685588,-78468.0
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.48,-346.0,131902.0,-0.26231596185046474,-17812.079999999998
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.49,-416.0,131486.0,-0.3163834932996669,-21419.84
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.58,-138.0,129871.0,-0.10625928806276999,-7118.04
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.51,-762.0,130724.0,-0.5829074997705088,-39250.619999999995
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.62,-1539.0,2778761.0,-0.055384396139142596,-79443.18
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.59,-922.0,2784455.0,-0.033112404402297756,-47565.98
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.54,-554.0,130009.0,-0.42612434523763737,-28553.16
2007-11-13,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,51.66,-556.0,126846.0,-0.43832678996578534,-28722.96
2007-11-14,UNITEDHEALTH GROUP INC,UNH,JOHNSON JAMES A /DC/,,S,53.0,-25600.0,25600.0,-100.0,-1356800.0
2007-11-14,UNITEDHEALTH GROUP INC,UNH,JOHNSON JAMES A /DC/,,S,52.65,-10000.0,0.0,-inf,-526500.0
2007-11-21,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,53.86,-900.0,894865.0,-0.10057382957205836,-48474.0
2007-11-21,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,53.8,-1600.0,904565.0,-0.17688060006743572,-86080.0
2007-11-21,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,53.81,-3000.0,901565.0,-0.33275470986562256,-161430.0
2007-11-21,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,53.83,-352.0,901213.0,-0.03905846897459313,-18948.16
2007-11-21,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,53.85,-4348.0,895765.0,-0.48539516502654156,-234139.80000000002
2007-11-21,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,53.84,-1100.0,900113.0,-0.12220687846970324,-59224.00000000001
2007-11-21,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,53.79,-300.0,906165.0,-0.0331065534422539,-16137.0
2007-11-21,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,53.73,-4900.0,914965.0,-0.5355396108047848,-263277.0
2007-11-21,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,53.74,-2200.0,912765.0,-0.24102589385000522,-118228.0
2007-11-21,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,53.76,-2600.0,907965.0,-0.2863546502343152,-139776.0
2007-11-21,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,53.77,-100.0,907865.0,-0.011014853529985186,-5377.0
2007-11-21,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,53.75,-2200.0,910565.0,-0.24160823225140438,-118250.0
2007-11-21,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,53.78,-1400.0,906465.0,-0.15444611761071858,-75292.0
2007-12-11,UNITEDHEALTH GROUP INC,UNH,JOHNSON JAMES A /DC/,,S,56.98,-300.0,9700.0,-3.0927835051546393,-17094.0
2007-12-11,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,57.81,-3500.0,871365.0,-0.4016686463192806,-202335.0
2007-12-11,UNITEDHEALTH GROUP INC,UNH,JOHNSON JAMES A /DC/,,S,57.0,-4200.0,0.0,-inf,-239400.0
2007-12-11,UNITEDHEALTH GROUP INC,UNH,JOHNSON JAMES A /DC/,,S,56.99,-5500.0,4200.0,-130.95238095238096,-313445.0
2007-12-11,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,57.8,-5000.0,874865.0,-0.5715167482983089,-289000.0
2007-12-11,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,57.79,-3700.0,879865.0,-0.42051905690077457,-213823.0
2007-12-11,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,57.75,-5000.0,889865.0,-0.5618829822501166,-288750.0
2007-12-11,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,57.78,-6300.0,883565.0,-0.7130205474413314,-364014.0
2007-12-11,UNITEDHEALTH GROUP INC,UNH,MUNDINGER MARY ONEIL,,S,58.0,-32000.0,32000.0,-100.0,-1856000.0
2007-12-11,UNITEDHEALTH GROUP INC,UNH,LEATHERDALE DOUGLAS W,,S,57.82,-1500.0,869865.0,-0.17244055112000137,-86730.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.5,-982.0,2742318.0,-0.03580912206388902,-56465.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.8,-1800.0,2693300.0,-0.06683251030334535,-104040.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.65,-3600.0,2733400.0,-0.13170410477793226,-207540.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.78,-3600.0,2703800.0,-0.13314594274724462,-208008.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.68,-1000.0,2731200.0,-0.03661394258933802,-57680.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.69,-4300.0,2726900.0,-0.15768821738970992,-248067.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.72,-4800.0,2719400.0,-0.17650952415974114,-277056.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.71,-1800.0,2724200.0,-0.06607444387343074,-103878.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,WILENSKY GAIL R,,S,57.48,-1253.0,57837.0,-2.166433252070474,-72022.44
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.73,-1500.0,2717900.0,-0.05518966849405792,-86595.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.74,-100.0,2717800.0,-0.003679446611229671,-5774.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.75,-1397.0,2716403.0,-0.05142830426854925,-80676.75
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.76,-600.0,2715803.0,-0.02209291321940509,-34656.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.66,-1200.0,2732200.0,-0.04392065002562038,-69192.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.77,-8403.0,2707400.0,-0.3103715742040334,-485441.31
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.7,-900.0,2726000.0,-0.03301540719002201,-51930.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.79,-8700.0,2695100.0,-0.32280805907016435,-502773.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.52,-1100.0,2737000.0,-0.0401899890390939,-63272.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,WILENSKY GAIL R,,S,57.35,-182.0,34090.0,-0.5338809034907598,-10437.7
2007-12-12,UNITEDHEALTH GROUP INC,UNH,WILENSKY GAIL R,,S,57.46,-409.0,55525.0,-0.7366051328230527,-23501.14
2007-12-12,UNITEDHEALTH GROUP INC,UNH,WILENSKY GAIL R,,S,57.45,-503.0,55022.0,-0.9141797826324016,-28897.350000000002
2007-12-12,UNITEDHEALTH GROUP INC,UNH,WILENSKY GAIL R,,S,57.43,-406.0,53913.0,-0.7530651234396157,-23316.579999999998
2007-12-12,UNITEDHEALTH GROUP INC,UNH,WILENSKY GAIL R,,S,57.47,-1903.0,55934.0,-3.4022240497729466,-109365.41
2007-12-12,UNITEDHEALTH GROUP INC,UNH,WILENSKY GAIL R,,S,57.41,-2832.0,50275.0,-5.6330183988065645,-162585.12
2007-12-12,UNITEDHEALTH GROUP INC,UNH,WILENSKY GAIL R,,S,57.44,-703.0,54319.0,-1.2942064470995416,-40380.32
2007-12-12,UNITEDHEALTH GROUP INC,UNH,WILENSKY GAIL R,,S,57.39,-703.0,35272.0,-1.993082331594466,-40345.17
2007-12-12,UNITEDHEALTH GROUP INC,UNH,WILENSKY GAIL R,,S,57.38,-200.0,35072.0,-0.5702554744525548,-11476.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,WILENSKY GAIL R,,S,57.37,-500.0,34572.0,-1.4462570866597246,-28685.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,BURKE RICHARD T,,S,57.51,-4218.0,2738100.0,-0.15404842774186478,-242577.18
2007-12-12,UNITEDHEALTH GROUP INC,UNH,WILENSKY GAIL R,,S,57.36,-300.0,34272.0,-0.8753501400560224,-17208.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,WILENSKY GAIL R,,S,57.4,-14300.0,35975.0,-39.74982626824183,-820820.0
2007-12-12,UNITEDHEALTH GROUP INC,UNH,WILENSKY GAIL R,,S,57.42,-806.0,53107.0,-1.5176906999077335,-46280.520000000004
2007-12-13,UNITEDHEALTH GROUP INC,UNH,BALLARD WILLIAM C JR,,S,57.75,-30200.0,41200.0,-73.30097087378641,-1744050.0
2007-12-13,UNITEDHEALTH GROUP INC,UNH,BALLARD WILLIAM C JR,,S,57.25,-1800.0,41200.0,-4.368932038834951,-103050.0
2008-01-30,UNITEDHEALTH GROUP INC,UNH,JOHNSON JAMES A /DC/,,S,50.01,-6000.0,0.0,-inf,-300060.0
2008-04-29,UNITEDHEALTH GROUP INC,UNH,Sweere Lori,"EVP, Human Capital",P,33.5,1500.0,21579.0,6.9512025580425405,50250.0
2008-04-29,UNITEDHEALTH GROUP INC,UNH,Sweere Lori,"EVP, Human Capital",P,33.85,1500.0,23079.0,6.499415052645261,50775.0
2008-05-01,UNITEDHEALTH GROUP INC,UNH,KEAN THOMAS H,,S,32.35,-1100.0,74900.0,-1.4686248331108143,-35585.0
2008-05-01,UNITEDHEALTH GROUP INC,UNH,KEAN THOMAS H,,S,32.45,-3200.0,68300.0,-4.685212298682284,-103840.00000000001
2008-05-01,UNITEDHEALTH GROUP INC,UNH,KEAN THOMAS H,,S,32.46,-500.0,67800.0,-0.7374631268436578,-16230.0
2008-05-01,UNITEDHEALTH GROUP INC,UNH,KEAN THOMAS H,,S,32.47,-500.0,67300.0,-0.7429420505200593,-16235.0
2008-05-01,UNITEDHEALTH GROUP INC,UNH,KEAN THOMAS H,,S,32.57,-600.0,45700.0,-1.312910284463895,-19542.0
